year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,R. van der Zande,12:11:07.472,12:45:42.510,TRACK,34:35.038,34:35.038,34:35.038,20_Drive Time_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,57,Winward Racing | Mercedes-AMG GT3 GTD,85,,14:30:27.347,14:31:41.375,PIT,1:14.028,1:14.028,1:14.028,20_Drive Time_Race.PDF,22,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,57,Winward Racing | Mercedes-AMG GT3 GTD,4,P. Ellis,14:31:41.375,15:39:22.614,TRACK,1:07:41.239,1:07:41.239,1:07:41.239,20_Drive Time_Race.PDF,22,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,57,Winward Racing | Mercedes-AMG GT3 GTD,130,,15:39:22.614,15:40:41.642,PIT,1:19.028,2:33.056,1:19.028,20_Drive Time_Race.PDF,22,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,57,Winward Racing | Mercedes-AMG GT3 GTD,5,R. Ward,15:40:41.642,16:13:23.478,TRACK,32:41.836,2:49:52.784,2:52:01.711,20_Drive Time_Race.PDF,22,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,57,Winward Racing | Mercedes-AMG GT3 GTD,147,R. Ward,16:13:23.478,22:11:07.472,PIT,5:57:43.994,2:49:52.784,8:49:45.705,20_Drive Time_Race.PDF,22,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,1,D. Cameron,12:11:07.472,12:45:41.920,TRACK,34:34.448,34:34.448,34:34.448,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,26,D. Cameron,12:45:41.920,12:46:45.661,PIT,1:03.741,34:34.448,35:38.189,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,2,D. Cameron,12:46:45.661,13:26:53.917,TRACK,40:08.256,1:14:42.704,1:15:46.445,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,49,D. Cameron,13:26:53.917,13:27:51.838,PIT,57.921,1:14:42.704,1:16:44.366,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,3,D. Cameron,13:27:51.838,14:17:10.184,TRACK,49:18.346,2:04:01.050,2:06:02.712,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,82,,14:17:10.184,14:18:15.822,PIT,1:05.638,1:05.638,1:05.638,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,4,H. Castroneves,14:18:15.822,14:30:27.806,TRACK,12:11.984,12:11.984,12:11.984,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,92,H. Castroneves,14:30:27.806,14:31:13.121,PIT,45.315,12:11.984,12:57.299,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,5,H. Castroneves,14:31:13.121,15:17:55.416,TRACK,46:42.295,58:54.279,59:39.594,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,123,H. Castroneves,15:17:55.416,15:18:57.155,PIT,1:01.739,58:54.279,1:00:41.333,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,6,H. Castroneves,15:18:57.155,16:01:51.705,TRACK,42:54.550,1:41:48.829,1:43:35.883,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,155,,16:01:51.705,16:02:55.644,PIT,1:03.939,2:09.577,1:03.939,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,7,J. Montoya,16:02:55.644,16:31:50.628,TRACK,28:54.984,28:54.984,28:54.984,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,166,J. Montoya,16:31:50.628,16:32:46.474,PIT,55.846,28:54.984,29:50.830,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,8,J. Montoya,16:32:46.474,17:14:16.763,TRACK,41:30.289,1:10:25.273,1:11:21.119,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,195,J. Montoya,17:14:16.763,17:15:19.894,PIT,1:03.131,1:10:25.273,1:12:24.250,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,9,J. Montoya,17:15:19.894,17:28:31.115,TRACK,13:11.221,1:23:36.494,1:25:35.471,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,204,J. Montoya,17:28:31.115,17:29:14.812,PIT,43.697,1:23:36.494,1:26:19.168,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,10,J. Montoya,17:29:14.812,18:14:27.743,TRACK,45:12.931,2:08:49.425,2:11:32.099,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,235,,18:14:27.743,18:15:32.871,PIT,1:05.128,3:14.705,1:05.128,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,11,D. Cameron,18:15:32.871,18:58:20.244,TRACK,42:47.373,2:46:48.423,2:48:50.085,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,264,D. Cameron,18:58:20.244,18:59:23.697,PIT,1:03.453,2:46:48.423,2:49:53.538,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,12,D. Cameron,18:59:23.697,19:42:05.445,TRACK,42:41.748,3:29:30.171,3:32:35.286,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,296,,19:42:05.445,19:43:11.767,PIT,1:06.322,4:21.027,1:06.322,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,13,J. Montoya,19:43:11.767,20:28:21.568,TRACK,45:09.801,2:53:59.226,2:56:41.900,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,326,J. Montoya,20:28:21.568,20:29:24.932,PIT,1:03.364,2:53:59.226,2:57:45.264,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,14,J. Montoya,20:29:24.932,21:04:10.084,TRACK,34:45.152,3:28:44.378,3:32:30.416,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,355,,21:04:10.084,21:05:16.173,PIT,1:06.089,5:27.116,1:06.089,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,15,H. Castroneves,21:05:16.173,21:17:27.463,TRACK,12:11.290,1:54:00.119,1:55:47.173,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,365,H. Castroneves,21:17:27.463,21:30:45.793,PIT,13:18.330,1:54:00.119,2:09:05.503,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,16,H. Castroneves,21:30:45.793,22:05:34.539,TRACK,34:48.746,2:28:48.865,2:43:54.249,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,394,H. Castroneves,22:05:34.539,22:06:17.373,PIT,42.834,2:28:48.865,2:44:37.083,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,60,Meyer Shank Racing w/Curb-Agajanian | Acura DPi DPi,17,H. Castroneves,22:06:17.373,22:11:07.472,TRACK,4:50.099,2:33:38.964,2:49:27.182,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,1,F. Schandorff,12:11:07.472,12:48:17.539,TRACK,37:10.067,37:10.067,37:10.067,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,25,,12:48:17.539,12:49:25.802,PIT,1:08.263,1:08.263,1:08.263,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,2,B. Iribe,12:49:25.802,13:29:44.769,TRACK,40:18.967,40:18.967,40:18.967,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,47,B. Iribe,13:29:44.769,13:30:46.491,PIT,1:01.722,40:18.967,41:20.689,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,3,B. Iribe,13:30:46.491,14:41:58.406,TRACK,1:11:11.915,1:51:30.882,1:52:32.604,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,91,,14:41:58.406,14:43:18.354,PIT,1:19.948,2:28.211,1:19.948,20_Drive Time_Race.PDF,23,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,4,B. Barnicoat,14:43:18.354,15:43:31.111,TRACK,1:00:12.757,1:00:12.757,1:00:12.757,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,133,,15:43:31.111,15:44:49.833,PIT,1:18.722,3:46.933,1:18.722,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,70,Inception Racing | McLaren 720S GT3 GTD,5,B. Iribe,15:44:49.833,16:10:09.199,TRACK,25:19.366,2:16:50.248,2:17:51.970,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,1,G. Robinson,12:11:07.472,12:46:19.016,TRACK,35:11.544,35:11.544,35:11.544,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,25,G. Robinson,12:46:19.016,12:47:26.167,PIT,1:07.151,35:11.544,36:18.695,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,2,G. Robinson,12:47:26.167,13:27:02.686,TRACK,39:36.519,1:14:48.063,1:15:55.214,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,47,G. Robinson,13:27:02.686,13:28:05.236,PIT,1:02.550,1:14:48.063,1:16:57.764,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,3,G. Robinson,13:28:05.236,14:38:44.345,TRACK,1:10:39.109,2:25:27.172,2:27:36.873,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,92,G. Robinson,14:38:44.345,14:39:59.976,PIT,1:15.631,2:25:27.172,2:28:52.504,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,4,G. Robinson,14:39:59.976,14:44:58.116,TRACK,4:58.140,2:30:25.312,2:33:50.644,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,94,,14:44:58.116,14:46:17.094,PIT,1:18.978,1:18.978,1:18.978,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,5,F. Fraga,14:46:17.094,15:42:16.189,TRACK,55:59.095,55:59.095,55:59.095,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,136,F. Fraga,15:42:16.189,15:43:35.282,PIT,1:19.093,55:59.095,57:18.188,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,6,F. Fraga,15:43:35.282,16:07:13.288,TRACK,23:38.006,1:19:37.101,1:20:56.194,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,149,F. Fraga,16:07:13.288,16:08:09.562,PIT,56.274,1:19:37.101,1:21:52.468,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,7,F. Fraga,16:08:09.562,16:32:01.378,TRACK,23:51.816,1:43:28.917,1:45:44.284,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,158,,16:32:01.378,16:33:08.970,PIT,1:07.592,2:26.570,1:07.592,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,8,S. Andrews,16:33:08.970,17:28:33.685,TRACK,55:24.715,55:24.715,55:24.715,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,195,S. Andrews,17:28:33.685,17:29:45.458,PIT,1:11.773,55:24.715,56:36.488,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,9,S. Andrews,17:29:45.458,18:14:47.486,TRACK,45:02.028,1:40:26.743,1:41:38.516,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,225,S. Andrews,18:14:47.486,18:15:54.160,PIT,1:06.674,1:40:26.743,1:42:45.190,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,10,S. Andrews,18:15:54.160,18:58:30.729,TRACK,42:36.569,2:23:03.312,2:25:21.759,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,253,S. Andrews,18:58:30.729,18:59:33.959,PIT,1:03.230,2:23:03.312,2:26:24.989,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,11,S. Andrews,18:59:33.959,19:50:27.921,TRACK,50:53.962,3:13:57.274,3:17:18.951,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,287,,19:50:27.921,19:51:36.572,PIT,1:08.651,3:35.221,1:08.651,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,12,F. Fraga,19:51:36.572,20:45:56.595,TRACK,54:20.023,2:37:48.940,2:40:04.307,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,326,F. Fraga,20:45:56.595,20:47:14.469,PIT,1:17.874,2:37:48.940,2:41:22.181,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,13,F. Fraga,20:47:14.469,21:19:51.955,TRACK,32:37.486,3:10:26.426,3:13:59.667,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,351,F. Fraga,21:19:51.955,21:20:56.346,PIT,1:04.391,3:10:26.426,3:15:04.058,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,74,Riley Motorsports | Ligier JS P320 LMP3,14,F. Fraga,21:20:56.346,22:11:07.472,TRACK,50:11.126,4:00:37.552,4:05:15.184,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,1,M. Campbell,12:11:07.472,12:48:19.281,TRACK,37:11.809,37:11.809,37:11.809,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,26,,12:48:19.281,12:49:20.483,PIT,1:01.202,1:01.202,1:01.202,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,2,C. MacNeil,12:49:20.483,13:29:37.691,TRACK,40:17.208,40:17.208,40:17.208,20_Drive Time_Race.PDF,24,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,48,C. MacNeil,13:29:37.691,13:30:42.272,PIT,1:04.581,40:17.208,41:21.789,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,3,C. MacNeil,13:30:42.272,14:41:48.227,TRACK,1:11:05.955,1:51:23.163,1:52:27.744,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,93,,14:41:48.227,14:42:56.960,PIT,1:08.733,2:09.935,1:08.733,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,4,M. Jaminet,14:42:56.960,15:41:24.403,TRACK,58:27.443,58:27.443,58:27.443,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,135,M. Jaminet,15:41:24.403,15:42:32.587,PIT,1:08.184,58:27.443,59:35.627,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,5,M. Jaminet,15:42:32.587,16:04:38.166,TRACK,22:05.579,1:20:33.022,1:21:41.206,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,148,M. Jaminet,16:04:38.166,16:05:32.898,PIT,54.732,1:20:33.022,1:22:35.938,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,6,M. Jaminet,16:05:32.898,16:34:37.442,TRACK,29:04.544,1:49:37.566,1:51:40.482,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,159,M. Jaminet,16:34:37.442,16:35:18.630,PIT,41.188,1:49:37.566,1:52:21.670,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,7,M. Jaminet,16:35:18.630,17:31:02.979,TRACK,55:44.349,2:45:21.915,2:48:06.019,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,196,,17:31:02.979,17:32:06.393,PIT,1:03.414,3:13.349,1:03.414,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,8,M. Campbell,17:32:06.393,18:17:13.702,TRACK,45:07.309,1:22:19.118,1:22:19.118,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,225,M. Campbell,18:17:13.702,18:18:10.620,PIT,56.918,1:22:19.118,1:23:16.036,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,9,M. Campbell,18:18:10.620,19:00:58.372,TRACK,42:47.752,2:05:06.870,2:06:03.788,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,253,M. Campbell,19:00:58.372,19:01:55.125,PIT,56.753,2:05:06.870,2:07:00.541,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,10,M. Campbell,19:01:55.125,19:53:04.036,TRACK,51:08.911,2:56:15.781,2:58:09.452,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,287,,19:53:04.036,19:54:04.496,PIT,1:00.460,4:13.809,1:00.460,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,11,M. Jaminet,19:54:04.496,20:52:47.959,TRACK,58:43.463,3:44:05.378,3:46:49.482,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,330,M. Jaminet,20:52:47.959,20:53:58.087,PIT,1:10.128,3:44:05.378,3:47:59.610,20_Drive Time_Race.PDF,25,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,79,WeatherTech Racing | Porsche 911 RSR - 19 GTLM,12,M. Jaminet,20:53:58.087,21:23:59.453,TRACK,30:01.366,4:14:06.744,4:18:00.976,20_Drive Time_Race.PDF,25,1
